time,USD,EUR,GBP,JPY,CHF,CAD
2012-06-13,3.6923501926562166,5.049088693793686,6.3390875056910705,-22.561118272801195,3.951533443755448,3.5290584369047715
2012-06-14,3.681765185872819,5.064435419143376,6.322623013904437,-22.562308533101223,3.9665715473505636,3.5269133668300263
2012-06-15,3.6627910883863093,5.06299615756224,6.3340648824267305,-22.552492458064897,3.966534906942006,3.5261054227476123
2012-06-18,3.65388089533109,5.0652947704745115,6.356850100886531,-22.563634682908383,3.96750133900191,3.52010757721434
2012-06-19,3.6537160835711493,5.058282150451415,6.35765608836631,-22.56162080804686,3.960868412433204,3.5310980732247836
2012-06-20,3.645349889132993,5.075196839712263,6.356300155461642,-22.588991239507823,3.977743787652189,3.5344005675487375
2012-06-21,3.672970973136184,5.070901004683751,6.360864456864384,-22.612473093892113,3.97305302932842,3.5346836298793742
2012-06-22,3.695779165475704,5.060343724442905,6.361140970915705,-22.618049014000235,3.963382813285368,3.5374023398805505
2012-06-25,3.700417713682617,5.048226476555265,6.358004553979732,-22.593273174513808,3.950634260636714,3.535990169659482
2012-06-26,3.6955824838908216,5.031034619087388,6.363887664127208,-22.560500986543353,3.933638950138275,3.5363572692996588
2012-06-27,3.697409611508712,5.02584400110106,6.36438269486458,-22.564545986997718,3.927990132055113,3.5489195474682522
2012-06-28,3.7068864259832077,5.023856351413159,6.35398502147316,-22.54622687821812,3.9259457823184913,3.535553297030103
2012-06-29,3.683765127769717,5.051625362633984,6.354238502430487,-22.575638078254283,3.952434350145272,3.5335747352748226
2012-07-02,3.661969080691839,5.058898540919484,6.364056650629725,-22.604222972301006,3.959421815036481,3.5598768850234785
2012-07-03,3.6637652275471426,5.047238890932346,6.365462342228645,-22.602521084239555,3.948831991867406,3.577222631664015
2012-07-04,3.672173829853855,5.040842298159615,6.353255392821946,-22.60489995449866,3.9424548307265908,3.596173602936652
2012-07-05,3.6955115859714778,5.013331987933597,6.3482838881355645,-22.5870089290099,3.9144776537821966,3.615403813187063
2012-07-06,3.720822580457935,4.979415109568316,6.351324073821861,-22.552913037417262,3.8817365701134503,3.619614703455702
2012-07-09,3.7290045419697484,4.965684121865793,6.357860218276345,-22.531975882097015,3.8678891242617643,3.611537875723363
2012-07-10,3.727377254436722,4.961058495798363,6.364195323552106,-22.522833638016294,3.8636639723502815,3.60653859187882
2012-07-11,3.7334329451475345,4.950841495975482,6.371707915290742,-22.521018836548137,3.8537666864310314,3.611269793703351
2012-07-12,3.7431192737525816,4.94237168355576,6.357258581868885,-22.51270578311358,3.8456341555021267,3.624322088434228
2012-07-13,3.7330237785275284,4.934263454826545,6.360902155241268,-22.50082555369824,3.837576558296538,3.635059606806359
2012-07-16,3.717504849364273,4.9328704379450405,6.383117034862199,-22.49870142117212,3.8352221102593402,3.629986988741269
2012-07-17,3.711248102834734,4.938093958937589,6.389320392227368,-22.50414249474809,3.839711206992268,3.6257688337561333
2012-07-18,3.7071263723074273,4.936236564796925,6.389578901444586,-22.505852438236815,3.8375482349489656,3.635362364738907
2012-07-19,3.696706713644083,4.926410864253294,6.397735108525673,-22.493177781751747,3.828419642635908,3.643905452692784
2012-07-20,3.7081137886432605,4.907581782733945,6.401384432129134,-22.475285862743778,3.810187772821008,3.6480180864164273
2012-07-23,3.7351972237216713,4.885490883511795,6.384346317190303,-22.430026457551456,3.7881170087629874,3.6368750243647012
2012-07-24,3.74394080565213,4.881920073148079,6.376932405783521,-22.413226872122536,3.7841742611682108,3.626259326370594
2012-07-25,3.7393120547673906,4.887210379589382,6.36944946747995,-22.41253245195086,3.7893238347566465,3.6272367153574847
2012-07-26,3.7090510052333627,4.91103930470514,6.37389798211944,-22.44328145919263,3.8133505502824905,3.635942616852199
2012-07-27,3.68346331187922,4.9286050042124145,6.395296359586858,-22.481327449547464,3.830914241443386,3.643048532425585
2012-07-30,3.685699141313401,4.914452376504706,6.397187658845057,-22.478106517852666,3.8163222420953185,3.6644450990941855
2012-07-31,3.6830321895975926,4.915529110408892,6.383830375947981,-22.468214344674372,3.8168308913741607,3.6689917773457448
2012-08-01,3.6922678091661147,4.919902051181769,6.363418421037315,-22.466342505688576,3.8205957034240337,3.670158520879346
2012-08-02,3.704163887042739,4.912862514991161,6.353950217637365,-22.457442672955935,3.812343779083367,3.674122274201304
2012-08-03,3.694153597727163,4.9266487867200475,6.352214795846683,-22.472825821375572,3.8272010052055077,3.6726076358761706
2012-08-06,3.6710051362769676,4.960033171794316,6.3439472770067855,-22.4999786551241,3.8574571325493796,3.6675359374966523
2012-08-07,3.6676704488171206,4.958929607328806,6.342234174879928,-22.50449843739535,3.859446100910201,3.676218105459296
2012-08-08,3.66945534689633,4.9469635457565335,6.3491588377880674,-22.50639786451764,3.847914360832194,3.692905773244516
2012-08-09,3.672881250978268,4.929459561540747,6.358053460260463,-22.506260972377014,3.8308343473800646,3.715032352217475
2012-08-10,3.6773703706033776,4.912660422433506,6.362047496901293,-22.491797990505756,3.8155335295288157,3.7241861710387627
2012-08-13,3.6691649626712297,4.917349801057524,6.368893144952542,-22.49194861893368,3.8196759430705036,3.7168647671818813
2012-08-14,3.6687877459892695,4.928285205211576,6.369803580075997,-22.51327069950049,3.830270639980763,3.7161235282428873
2012-08-15,3.677003149556235,4.920616367715701,6.375135435847385,-22.526805452851363,3.8222944843583044,3.7317560153737377
2012-08-16,3.674421130207939,4.924907697273596,6.382565469205673,-22.554677278967088,3.8268150175844857,3.7459679646953923
2012-08-17,3.6733983343831356,4.935408396903453,6.383122347583869,-22.575627302782376,3.837567001320026,3.746131222591894
2012-08-20,3.6762774205225974,4.936029616737824,6.383342278018507,-22.5775029059004,3.8380817581216147,3.7437718324998572
2012-08-21,3.658577745538162,4.9551626831436595,6.384272733305888,-22.585371523907686,3.857401971886772,3.7299563900332053
2012-08-22,3.6373856125814847,4.973020168594704,6.391617560170847,-22.57098703586229,3.8755184690559825,3.6934452254592736
2012-08-23,3.6216290785942564,4.984329693742706,6.394827013237702,-22.55767438838842,3.8870488434881736,3.6698397593255807
2012-08-24,3.6289895107091015,4.982692567110089,6.386313525776247,-22.55497391569258,3.8861150299882334,3.670863282108912
2012-08-27,3.6343539280569184,4.976805784169605,6.380636826539435,-22.559160649121345,3.8791880127642075,3.6881760975911777
2012-08-28,3.628485144792642,4.979796828074541,6.371747371607318,-22.557066616161357,3.882247935061341,3.694789336625519
2012-08-29,3.6231923148520004,4.9836164566782895,6.377235725093518,-22.562782877560327,3.886065892219956,3.692672488716565
2012-08-30,3.6305072680306107,4.979775672727699,6.380193763922235,-22.556626733929434,3.8826286619594317,3.683521367289459
2012-08-31,3.6203499170914593,4.984923800613274,6.3758714143813116,-22.553105923658592,3.887634894124145,3.684325897448402
2012-09-03,3.6075020431253986,4.985365589357796,6.382681412093254,-22.553478787312088,3.8883560305579663,3.6895737121776713
2012-09-04,3.6078863898439595,4.9862761474373745,6.383728845140125,-22.559829804452754,3.888552982025132,3.693385440006163
2012-09-05,3.6138866578759545,4.987799241481372,6.390570717583748,-22.556584290637176,3.882459953833879,3.681867719862221
2012-09-06,3.6088051317769025,5.00179807649575,6.396474085252931,-22.58203486174792,3.8847406851475155,3.690216883074824
2012-09-07,3.582824733020952,5.028184745666396,6.393344678492316,-22.598944252651684,3.8921154283719352,3.702474667100085
2012-09-10,3.565739058835681,5.038430657624595,6.384074133418137,-22.593034080510236,3.9022199503350388,3.7025702802967873
2012-09-11,3.5523916197196854,5.036205599705233,6.383623029395565,-22.587675068985785,3.9077296809250934,3.707725139240207
2012-09-12,3.5356171088926693,5.051232440401003,6.389964899562967,-22.589776539501926,3.9206329143178693,3.6923291763274175
2012-09-13,3.5229103220219113,5.067052171156121,6.389677804138608,-22.58327313440566,3.9140949387541806,3.689537898334839
2012-09-14,3.5026456580431584,5.1069982608216336,6.39373406009984,-22.629847088526873,3.9362771718051865,3.6901919377570542
2012-09-17,3.5032950231322397,5.133374733630255,6.411271431626639,-22.67879550344752,3.9587296488100585,3.6721246662483282
2012-09-18,3.511563444805608,5.120487337105119,6.421917472075573,-22.68201759117905,3.9627311825049696,3.6653181546877835
2012-09-19,3.514818299599679,5.109217502162499,6.4197636994538865,-22.67698354066826,3.9633974299501085,3.669786609502088
2012-09-20,3.5195576483362347,5.091759284794834,6.417597159705339,-22.640919621890603,3.9508468324659627,3.6611586965882332
2012-09-21,3.5184872326043806,5.085322284370377,6.427782129855882,-22.63626638531926,3.9397243829707502,3.664950355517875
